Name|Description|Code|Image|Price|Sale Price|Category
Wonka Pixy Stix Candy Powder Straws: 2500-Piece Case|"
   
        <br><p id=""longDescription""></p>
<div>Colorful paper straws filled with delicious fruit flavored candy powder! Classic Pixy Stix in bulk!<br><br><b>Straw Length:</b> 6 Inches<br><br>
Case contains 2,500 Wonka Pixy Stix Candy Powder Straws.<br><br>
Shipping Weight ~ 14 lbs.</div>
    "|126957|/assets/item/regular/pixy-stix-candy-straws-126957.jpg|89.50|""|Bulk Wrapped Candy
PEZ Fruity Candy Rolls: 400-Piece Case|"
   
        <br><p id=""longDescription""></p>
<div>Classic fruit-flavored hard candies sealed in handy cartridges!<br>
Flavor assortment may include:<br><b>Strawberry, Grape, Lemon, Orange, Raspberry, and Cherry.</b><br><br>
There are 12 pieces per roll.<br><br>
Unit Price = $0.12/roll.<br><br>
Case contains 400 PEZ Fruit Candy Rolls packed in 12 bags.<br><br>
Made in the USA.<br><br>
Shipping Weight ~ 10 lbs.<br><br>
More <a href=""http://www.candywarehouse.com/pezcandy.html"">Pez Candy and Pez Dispensers</a>
</div>
    "|127203|/assets/item/regular/pez-candy-bag-127203-im.jpg|48.00|""|Bulk Wrapped Candy
M&M-Mars Miniature Chocolate Bars Mix: 700-Piece Case|"
   
        <br><p id=""longDescription""></p>
<div>M&amp;M-Mars brand miniature candy bars in bulk!<br><br>
Assortment includes 5 favorites:<br><b>Twix<br>
Snickers<br>
Milky Way<br>
3 Musketeers<br>
Milk Way Midnight</b><br><br>
Unit Price = $0.10/piece.<br><br>
Case contains 700 Assorted M&amp;M-Mars Mini Chocolate Candy Bars packed in 4 bags, each with a net weight of 52 ounces.<br><br>
Shipping Weight ~ 15 lbs.</div>
    "|128503|/assets/item/regular/image-128503.jpg|70.00|""|Bulk Wrapped Candy
Jaw Busters Jawbreakers Candy -Wrapped: 5LB Bag|"
   
        <br><p id=""longDescription""></p>
<div>From Ferrara Pan, the makers of the Atomic Fireball, fruit-flavored jawbreakers in assorted colors!<br><br>
There are approximately 50 pieces per pound.<br><b>Ball Diameter:</b> 3/4 Inch<br><br>
Unit Price = $3.00/lb.<br><br>
Bag contains 5 pounds of wrapped Jaw Busters Jawbreakers Candy.<br>
Made in the USA.<br><br>
Shipping Weight ~ 6 lbs.  Kosher Certified.</div>
    "|126870|/assets/item/regular/jaw-busters-jawbreakers-126870.jpg|15.00|""|Bulk Wrapped Candy
Lemonhead Candy: 25LB Case|"
   
        <br><p id=""longDescription""></p>
<div>Yummy sour lemon candy balls featuring a bright yellow color. An old-time favorite!<br><br>
There are approximately 50 pieces per pound.<br><b>Ball Diameter:</b> 3/4 Inch<br><br>
Unit Price = $3.70/lb.<br><br>
Case contains 25 pounds of wrapped Lemonhead Candy Balls.<br>
Made in the USA.<br><br>
Shipping Weight ~ 27 lbs.  Kosher Certified.</div>
    "|126920|/assets/item/regular/lemonhead-candy-126920.jpg|92.50|""|Bulk Wrapped Candy
Sunkist Fruit Gems Candy: 10LB Case|"
   
        <br><p id=""longDescription""></p>
<div>Tangy, sugar-sanded gel candies bursting with fruity Sunkist flavors, including:<br><b>Blueberry<br>
Lemon<br>
Orange<br>
Pink Grapefruit<br>
Raspberry<br></b><br>
There are approximately 42 pieces per pound.<br><b>Gem Width:</b> 1 Inch<br><br>
Unit Price = $6.95/lb.<br><br>
Case contains 10 pounds of wrapped Sunkist Fruit Gems Candy.<br>
Made by the Jelly Belly Candy Company.<br><br>
Shipping Weight ~ 11 lbs. Kosher Certified.</div>
    "|126886|/assets/item/regular/sunkist-fruit-gems-candy-126886-im.jpg|69.50|""|Bulk Wrapped Candy
M&M's Candy Packets - Plain: 48-Piece Box|"
   
        <br><p id=""longDescription""></p>
<div>Yummy plain M&amp;M's!<br><br>
Unit Price = $1.00/packet.<br><br>
Display box contains 48 packets of M&amp;M's Candy.<br><br>
The Plain Milk Chocolate M&amp;M's packets have a net weight of 1.69 ounces.<br><br>
Shipping Weight ~ 6 lbs. Kosher Certified.</div>
    "|127615|/assets/item/regular/M&M-plain-127615-im.jpg|48.00|""|Candy Bars & Checkout Stand Candy
M&M's Candy Packets - Peanut: 48-Piece Box|"
   
        <br><p id=""longDescription""></p>
<div>Yummy peanut M&amp;M's!<br><br>
Unit Price = $1.00/packet.<br><br>
Display box contains 48 packets of Peanut M&amp;M's Candy.<br><br>
The Peanut M&amp;M's packets are 1.74 ounces net weight.<br><br>
Shipping Weight ~ 6 lbs. Kosher Certified.</div>
    "|127616|/assets/item/regular/m&M-peanut-127616-im.jpg|48.00|""|Candy Bars & Checkout Stand Candy
M&M's Peanut Butter Chocolate Candies Packs: 24-Piece Box|"
   
        <br><p id=""longDescription"">Yummy peanut butter orbs are coated with milk chocolate and thin candy shells.... Peanut Butter M&amp;M's!<br><br>Unit Price = $1.00/pack.<br><br>Display box contains 24 packs of M&amp;M's Peanut Butter Chocolate Candies.<br><br>Shipping Weight ~ 4 lbs.</p>
    "|127617|/assets/item/regular/image-127617.jpg|24.00|""|Candy Bars & Checkout Stand Candy
Dark Chocolate M&M's Candy Packets - Plain: 24-Piece Box|"
   
        <br><p id=""longDescription"">M&amp;M's dark chocolate candies!<br><br>Unit Price = $1.00/packet.<br><br>Display box contains 24 packs of Dark Chocolate M&amp;M's Candy.<br><br>Shipping Weight ~ 4 lbs. Kosher Certified.</p>
    "|125577|/assets/item/regular/image-125577.jpg|24.00|""|Candy Bars & Checkout Stand Candy
Mini M&M's Candy Tubes: 24-Piece Box|"
   
        <br><p id=""longDescription""></p>
<div>Delicious mini milk chocolate M&amp;M's candies are packed into colorful, resealable plastic tubes!<br><br><b>Tube Specifications-</b><br>
Height: 4 Inches<br>
Diameter: 1 Inch<br><br>
Unit Price = $1.00/tube.<br><br>
Display box contains 24 Mini M&amp;M's Milk Chocolate Candy Tubes, each with a net weight of 1.08 ounces.<br><br>
Shipping Weight ~ 3 lbs.</div>
    "|127483|/assets/item/regular/image-127483.jpg|24.00|""|Candy Bars & Checkout Stand Candy
Snickers Candy Bars: 48-Piece Box|"
   
        <br><p id=""longDescription"">When you hear a rumble in your tummy, reach for the crunchy peanuts, chewy caramel, fluffy nougat, and sweet milk chocolate of a Snickers Bar.... Snickers really satisfies you!<br><br>Unit Price = $1.00/bar.<br><br>Display box contains 48 Snickers Candy Bars, each with a net weight of 1.86 ounces.<br><br>Shipping Weight ~ 7 lbs. Kosher Certified.</p>
    "|127952|/assets/item/regular/image-127952.jpg|48.00|""|Candy Bars & Checkout Stand Candy
Dark Chocolate Snickers Candy Bars: 24-Piece Box|"
   
        <br><p id=""longDescription"">Snickers bars with a twist! Crunchy peanuts, chewy caramel, and fluffy nougat are smothered in rich DARK chocolate.<br><br><b>Candy Dimensions (Inches):</b> 1 x 3.5 x 0.75   <br><br>Unit Price = $1.00/bar.<br><br>Display box contains 24 Dark Chocolate Snickers Candy Bars, each with a net weight of 1.83 ounces.<br><br>Shipping Weight ~ 4 lbs. Kosher Certified.</p>
    "|127478|/assets/item/regular/image-127478.jpg|24.00|""|Candy Bars & Checkout Stand Candy
York Peppermint Patties Candy: 36-Piece Box|"
   
        <br><p id=""longDescription"">The classic, cool mint patties that will make your mouth tingle with smooth freshness!<br><br>Unit Price = $1.00/box.<br><br>Display box contains 36 York Peppermint Patties Candy Bars.<br><br>Shipping Weight ~ 5 lbs.</p>
    "|127371|/assets/item/regular/image-127371.jpg|36.00|""|Candy Bars & Checkout Stand Candy
Reese's Peanut Butter Cups Candy: 36-Piece Box|"
   
        <br><p id=""longDescription"">Every peanut butter and chocolate lovers favorite candy cup. A delectable combination of rich chocolate and thick peanut butter makes my mouth water.... How about yours?<br><br>Unit Price = $1.00/pack.<br><br>Box contains 36 Reese's Peanut Butter Cups Candy 2-packs.<br><br>Shipping Weight ~ 5 lbs.  Kosher Certified.</p>
    "|127373|/assets/item/regular/image-127373.jpg|36.00|""|Candy Bars & Checkout Stand Candy
100 Grand Candy Bars: 36-Piece Box|"
   
        <br><p id=""longDescription""></p>
<div>Classic 100 Grand candy bars made from a delectable conglomeration of chewy caramel, milk chocolate, and crispy crunchies from Nestle.<br>
Great promotional candy bar to flaunt your big bucks!<br><br>
Unit Price = $1.00/bar.<br><br>
Display box contains 36 100 Grand Candy Bars, each with a net weight of 1.5 ounces.<br><br>
Shipping Weight ~ 5 lbs. Kosher Certified.</div>
    "|125005|/assets/item/regular/image-125005.jpg|36.00|""|Candy Bars & Checkout Stand Candy
PayDay Candy Bars: 24-Piece Box|"
   
        <br><p id=""longDescription"">Real wholesome crunchy roasted peanuts and sweet chewy caramel create the deliciously satisfying taste of PAYDAY peanut caramel bar. Salty-sweet, chewy-crunchy...PAYDAY'S truly unique combination of ingredients is the great tasting way to keep you going. PayDay Peanut Caramel bars make an excellent give-away candy for almost any promotional campaign!<br><br>Unit Price = $1.00/bar.<br><br>Box contains 24 yummy Pay Day Candy Bars, each with a net weight of 1.85 ounces.<br><br>Shipping Weight ~ 5 lbs.  Kosher Certified.</p>
    "|127369|/assets/item/regular/image-127369.jpg|24.00|""|Candy Bars & Checkout Stand Candy
Dark Chocolate Reese's Peanut Butter Cups Packs: 24-Piece Box|"
   
        <br><p id=""longDescription"">Decadent dark chocolate cups filled with sweet, creamy peanut butter.<br>A delicious twist on a classic candy bar favorite!<br><br>Unit Price = $1.00/pack.<br><br>Display box contains 24 packs of Dark Chocolate Reese's Peanut Butter Cups. A sophisticated version of the original!<br><br>Shipping Weight ~ 3 lbs. Kosher Certified.</p>
    "|127375|/assets/item/regular/image-127375.jpg|24.00|""|Candy Bars & Checkout Stand Candy
Reese's Peanut Butter Big Cups: 16-Piece Box|"
   
        <br><p id=""longDescription"">Large delicious milk chocolate cups are stuffed with yummy peanut butter! Another Reese's classic.<br><br>Unit Price = $1.00/pack.<br><br>Display box contains 16 Reese's Peanut Butter Big Cups Candy packs, each with a net weight of 1.4 ounces.<br><br>Shipping Weight ~ 2 lbs.  Kosher Certified.</p>
    "|126806|/assets/item/regular/image-126806.jpg|16.00|""|Candy Bars & Checkout Stand Candy
Hershey's Milk Chocolate Bars: 36-Piece Box|"
   
        <br><p id=""longDescription"">The Great American Chocolate Bar!<br><br>Milton S. Hershey's ""food of the future"" by the box - What more could you ask for? HERSHEY'S milk chocolate bar is the standard for all chocolate lovers. Simple, pure and dependable. Production of the HERSHEY'S milk chocolate bar began in 1899 and is known by over 93% of consumers of all ages.<br><br>During the winter of 1999-2000, the HERSHEY'S milk chocolate bar celebrated its 100th birthday.<br><br>Unit Price = $1.00/bar.<br><br>Display box contains 36 Hershey's Milk Chocolate bars, each with a net weight of 1.55 ounces. <br><br>Shipping Weight ~ 5 lbs.  Kosher Certified.</p>
    "|125892|/assets/item/regular/image-125892.jpg|36.00|""|Candy Bars & Checkout Stand Candy
Hershey's Milk Chocolate with Almonds Bars: 36-Piece Box|"
   
        <br><p id=""longDescription"">The Great American Chocolate Bar...with almonds! All of the same great Hershey milk chocolate taste with an added crunch of fresh almonds.<br><br>Unit Price = $1.00/bar.<br><br>Box contains 36 scrumptious Hershey's Milk Chocolate with Almonds Bars, each with a net weight of 1.45 ounces.<br><br>Shipping Weight ~ 5 lbs.  Kosher Certified.</p>
    "|125895|/assets/item/regular/image-125895.jpg|36.00|""|Candy Bars & Checkout Stand Candy
Kit Kat Candy Bars: 36-Piece Box|"
   
        <br><p id=""longDescription"">Break me off a piece of that.... you know the rest.<br><br>Unit Price = $1.00/bar.<br><br>Display box contains 36 crispy Kit Kat Candy Bars, each with a net weight of 1.5 ounces.<br><br>Shipping Weight ~ 5 lbs.  Kosher Certified.</p>
    "|127372|/assets/item/regular/image-127372.jpg|36.00|""|Candy Bars & Checkout Stand Candy
Twix Candy Bars: 36-Piece Box|"
   
        <br><p id=""longDescription""></p>
<div>Presenting...the original chocolate caramel cookie bar that we all know  and love. Lucious layers of cookie and caramel smothered in milk  chocolate melt in your mouth as you savor the flavor!<br><br>
Unit Price = $1.00/bar.<br><br>
Box contains 36 tantalizing Twix Candy Bars, each with a net weight of 1.79 ounces.<br><br>
Shipping Weight ~ 5 lbs.</div>
    "|127612|/assets/item/regular/127612_im.jpg|36.00|""|Candy Bars & Checkout Stand Candy
Milky Way Candy Bars: 36-Piece Box|"
   
        <br><p id=""longDescription"">""Houston, we have a candy bar"". Need an out of this world candy?! No candy is more far-out than mouth-watering Milky Way Bars!<br><br>Unit Price = $1.00/bar.<br><br>Box contains 36 galactic Milk Way Candy Bars.<br><br>Shipping Weight ~ 5 lbs. Kosher Certified.</p>
    "|127609|/assets/item/regular/image-127609.jpg|36.00|""|Candy Bars & Checkout Stand Candy
3 Musketeers Candy Bars: 36-Piece Box|"
   
        <br><p id=""longDescription"">Ahhh...the savoriness of the simple, but satisfying combination of chewy nougat and sweet chocolate! <br><br>Unit Price = $1.00/bar.<br><br>Box contains 36 yummy 3 Musketeers Candy Bars.<br><br>Shipping Weight ~ 5 lbs. Kosher Certified.</p>
    "|127610|/assets/item/regular/image-127610.jpg|36.00|""|Candy Bars & Checkout Stand Candy
Peanut Butter Twix Candy Bars: 24-Piece Box|"
   
        <br><p id=""longDescription""></p>
<div>Two crunchy chocolate cookie bars are coated with sweet peanut butter  and then drenched in rich milk chocolate to form this incredible candy treat!<br><br>
Unit Price = $1.00/bar.<br><br>
Display box contains 24 Peanut Butter Twix Candy Bars, each with a net weight of 1.8 ounces.<br><br>
Shipping Weight ~ 5 lbs. Kosher Certified.</div>
    "|127270|/assets/item/regular/127270_im.jpg|24.00|""|Candy Bars & Checkout Stand Candy
Life Savers 5 Flavor Big Gummy Rings: 30-Piece Bag|"
   
        <br><p id=""longDescription""></p>
<div>Chewy gummy rings in an assortment of delicious LifeSavers flavors.<br>
Each ring is wrapped to seal in freshness.<br><br><b>Flavors:</b><br>
Cherry<br>
Watermelon<br>
Strawberry<br>
Green Apple<br>
Blackberry<br><br><b>Ring Diameter:</b> 1 1/2 Inch<br><br>
Unit Price = $0.15/piece.<br><br>
Bag contains 30 pieces of wrapped Life Savers Big Ring Gummies.<br><br>
Shipping Weight ~ 1 lb.</div>
    "|129522|/assets/item/regular/lifesavers-big-gummy-rings-candy-129522.jpg|4.50|""|Candy & Chocolate Mini Packs
M&M's Candy Fun Size Packs: 50-Piece Bag|"
   
        <br><p id=""longDescription""></p>
<div>Assortment of snack size packs filled with M&amp;M's favorites, including:<br><br><b>Milk Chocolate M&amp;M's Candy<br>
Peanut M&amp;M's Candy<br>
Peanut Butter M&amp;M's Candy</b><br><br>
Unit Price = $0.30/pack.<br><br>
Bag contains 50 M&amp;M's Fun Size Candy Packs.<br><br>
Shipping Weight ~ 3 lbs.</div>
    "|127645|/assets/item/regular/image-127645.jpg|15.00|""|Candy & Chocolate Mini Packs
Nestle Fun Size Candy Bars: 110-Piece Bag|"
   
        <br><p id=""longDescription""></p>
<div>Classic snack size candy bars from Nestle including:<br><b>Butterfinger Bars<br>
Nestlé Crunch Bars<br>
100 Grand Bars<br>
Baby Ruth Bars</b>
</div>
<div> </div>
<div>Bag contains 110 Fun Size Nestle Candy Bars.<br><br>
Shipping Weight ~ 6 lbs.</div>
    "|127663|/assets/item/regular/nestle-asst-miniatures-110piece-im-_127663.jpg|19.90|""|Candy & Chocolate Mini Packs
Wonka SweeTarts Candy Packs: 24-Piece Bag|"
   
        <br><p id=""longDescription""></p>
<div>
<strong>SALE: 25% OFF!</strong><br><br>
Delicious hard candy circles featuring an assortment of bright colors and perky flavors! Each snack size pack includes about 12 candies.<br><br>
Unit Price = $0.20/packet.<br><strong>Sale Unit Price = $0.15/packet.</strong><br><br>
Bag contains 24 fun size packs of Wonka SweeTarts Candy.<br>
Made in the USA.<br><br>
Shipping Weight ~ 1 lb.</div>
    "|130038|/assets/item/regular/image-130038.jpg|4.80|3.60|Candy & Chocolate Mini Packs
Nestle & Wonka Fun Size Candy Treats: 80-Piece Bag|"
   
        <br><p id=""longDescription""></p>
<div>Forget the British Royals, this is the real wedding of the decade! Wonka and Nestle join forces to bring you one sweet and scrumptious bag of candy treats! Wonka Nerds and Everlasting Gobstoppers in the same bag as Butterfinger and Nestle Crunch Candy Bars? What is going on? This wacky assortment of snack size treats includes:<br><b>Nestle Butterfinger Candy Bars<br>
Wonka Nerds<br>
Nestle Crunch Candy Bars<br>
Wonka Gobstopper Everlasting Jawbreakers</b><br><br>
Unit Price = $0.15/piece.<br><br>
Bag contains 80 pieces of Nestle &amp; Wonka Fun Size Candy Treats.<br><br>
Shipping Weight ~ 3 lbs.</div>
    "|130046|/assets/item/regular/nestle-wonka-candy-assortment-ff-130046-w.jpg|12.00|""|Candy & Chocolate Mini Packs
Fun Size Mix Variety Stand-Up Pouch: 157-Piece Bag|"
   
        <br><p id=""longDescription"">This variety mix means war!  And it’s fruit vs. chocolate. A chocolate combat. A fruit-flavor face-off. All in one variety pack. Will the pellets of plain <b>M&amp;M’s</b> get riddled with <b>Skittles</b>? Will the <b>Snickers</b> bust the burst out of <b>Starburst</b>? You decide, when you set your troopers at the piñata and settle the score, once and for all.<br><br>Bag contains 157 Fun Size Candy Treats.<br><br>Shipping Weight ~ 6 lbs. Kosher Certified.</p>
    "|130110|/assets/item/regular/image-130110.jpg|29.50|""|Candy & Chocolate Mini Packs
